Lemma,Grundform 
Schnitt,"['Abschnitt', 'Abschnittlein', 'Abschnittling', 'Anschnitt', 'Anschnittlein', 'Ausschnitt', 'Brotschnitte', 'Brotschnittel', 'Brotschnittlein', 'Buchenschnitt', 'Durchschnitt', 'Einschnitt', 'Erdabschnitt', 'Erdäpfelschnittlein', 'Haberschnitt', 'Halsausschnitt', 'Häfeleinschnitt', 'Kernausschnitt', 'Langholzabschnitt', 'Langholzschnitt', 'Pfattenabschnitt', 'Sensenschnitt', 'Staffeleinsschnitt', 'Stäffeleinsschnitt', 'Sägenschnitt', 'Vorschnitt', 'Zackenschnitt']"
Feier,"['Abschnittfeier', 'Erntegansfeier', 'Kindstauffeier']"
Schar,"['Abschorer', 'Anflugschorer', 'Bahnschorer', 'Deichselschar', 'Doppelschar', 'Doppelscharer', 'Eisschorer', 'Gabelschar', 'Gartenschar', 'Gartenschare', 'Gartenschore', 'Gartschar', 'Grabschar', 'Pflugschar', 'Pflugschore', 'Pflugschorer', 'Pflugschörlein', 'Pflugsschar', 'Sauschar', 'Schare', 'Schneeschar', 'Schorschaufel', 'Schärlein', 'Stechschar']"
Schale,"['Abschälen', 'Apfelschale', 'Apfelschäle', 'Blumenschale', 'Eierschale', 'Eierschalenfüttern', 'Eischale', 'Erdbirnenschale', 'Erdbirnenschäle', 'Erdäpfelgeschäle', 'Erdäpfelschäle', 'Froschschale', 'Gackeleinschale', 'Gackeleinsschale', 'Gießschale', 'Grundbirnenschale', 'Grundbirnenschäle', 'Halmschälen', 'Holzsachale', 'Hornschale', 'Kaffeeschale', 'Kaffeschale', 'Kalkschale', 'Kalkschalen', 'Kartoffelschale', 'Kartoffelschalen', 'Kartoffelschäle', 'Käseschale', 'Meisterschale', 'Milchschale', 'Obstschäle', 'Patakenschale', 'Patakenschäle', 'Rahmschale', 'Rasenschäle', 'Rasenschälze', 'Reibschale', 'Salzschale', 'Schlagschale', 'Schäler', 'Stachelbeerschale', 'Stoppelschälen', 'Stupfelschälen', 'Trogschäle', 'Weinbeerschale', 'Wetzschale', 'Äpfelgeschälein', 'Äpfelschäle', 'Äpfelsschäle']"
Schmalz,"['Abschöpfschmalz', 'Achsenschmalz', 'Armschmalz', 'Buchtelschmalz', 'Eierleinschmalz', 'Erdbirnengeschmalz', 'Erdbirnenschmalzer', 'Gackeleinschmalz', 'Hirnschmalz', 'Schweineschmalz', 'Schweinschmalz', 'Schweinsschmalz', 'Speckschmalz']"
Brett,"['Abseihbrettel', 'Achsenbrett', 'Anmerkbrett', 'Anrichtbrett', 'Anrichtbrettel', 'Anrichtbrettlein', 'Aufsetzbrett', 'Aufstellbrett', 'Auftragbrett', 'Auftragbrettlein', 'Auftragsbrett', 'Auftragsbrettlein', 'Aufwartbrettlein', 'Bettbrett', 'Bettstattbrett', 'Blumenbrett', 'Bodenbrett', 'Bodenbrettstütze', 'Brette(n)', 'Bügelbrett', 'Dielenbrett', 'Essbrett', 'Fensterbrett', 'Fensterbrettel', 'Fensterbrettlein', 'Fußbrett', 'Fußbrettlein', 'Geschirrbrett', 'Gesimsbrettlein', 'Grabbrett', 'Hackbrett', 'Hafenbrett', 'Hafenbrettlein', 'Hineintragbrettlein', 'Holbrett', 'Holzbrett', 'Hornbrett', 'Häfeleinsbrett', 'Häfenbrett', 'Kaffeebrett', 'Kaffeebrettlein', 'Kammbrett', 'Kammerbrett', 'Kannelbrett', 'Kannenbrett', 'Kantenbrett', 'Kleiderbrett', 'Kopfbrett', 'Kreidbrett', 'Küchenbrett', 'Küchenbrettel', 'Lamentierbrett', 'Lehnbrett', 'Leistenbrett', 'Leiterbrett', 'Mangbrett', 'Mangelbrett', 'Mistbrett', 'Mistbretter', 'Moltbrett', 'Nudelbrett', 'Querbrett', 'Querbrettlein', 'Reibbrett', 'Räumbrett', 'Rückbrett', 'Schalenbrett', 'Scharbrett', 'Schemelbrett', 'Schippebrett', 'Schlagbrett', 'Schlittenbrett', 'Schlittenbrettlein', 'Schlittschuhbrettlein', 'Schlüsselbrett', 'Schmalbrett', 'Schneckenbrett', 'Schneebrett', 'Schubbrett', 'Schuldenbrett', 'Schuldenbrettlein', 'Schulterbrett', 'Schutzbrett', 'Schwartenbrett', 'Schwellbrettlein', 'Schwellenbrett', 'Schwellenbrettlein', 'Schüsselbrett', 'Schützenbrett', 'Servierbrett', 'Servierbrettel', 'Servierbrettlein', 'Simsbrett', 'Sitzbrett', 'Sitzbrettlein', 'Staubrett', 'Stechbrett', 'Stellbrett', 'Stemmbrett', 'Stirnbrett', 'Stürzenbrett', 'Stützbrett', 'Tassenbrett', 'Tellerbrett', 'Tellerbretter', 'Tragbrett', 'Tragebrett', 'Tragebrettlein', 'Treibbrett', 'Trittbrett', 'Trittbrettlein', 'Truhbrett', 'Truhenbretterwagen', 'Türbrett', 'Türbrettlein', 'Wagenbrett', 'Wagenbrettstütze', 'Wanzenbrett', 'Waschbrett', 'Wasserbrett', 'Wasserbrettlein', 'Wendebrett', 'Wetterbrett', 'Zapfenbrett', 'Zechbrett', 'Zechbrettlein', 'Zwischenbrett']"
Seite,"['Abseite', 'Ausseiter', 'Außenseiter', 'Einseiter', 'Einseitige', 'Futterseite', 'Innenseite', 'Kantseite', 'Kehrseite', 'Linkseite', 'Linksseite', 'Mächenseite', 'Nordseite', 'Oberseite', 'Reißseite', 'Schattenseite', 'Schlagseite', 'Seulseite', 'Sonnenseite', 'Sonntagsseite', 'Speckseite', 'Stirnseite', 'Südseite', 'Wendseite', 'Winterseite']"
spülen,"['Abspülerin', 'Abspülig', 'Aufspülen', 'Aufspülerin', 'Aufspülig', 'Geschirrspülerin', 'Gesteh', 'Mordsgespületes']"
Frau,"['Abspülfrau', 'Abwäschefrau', 'Ahnferin', 'Ahnferl', 'Ahnferlein', 'Ahnfern', 'Ahnfrau', 'Ahnfraulein', 'Ahnfräulein', 'Allerweltsfrau', 'Ammenfrau', 'Ammenfräulein', 'Aufspülfrau', 'Aufwaschfrau', 'Balkenfraulein', 'Beerenfrau', 'Beerenfraulein', 'Bettelfrau', 'Birkenfraulein', 'Bratwurstfrau', 'Bürofräulein', 'Dienersfrau', 'Eierfrau', 'Gebetfraulein', 'Gebetsfraulein', 'Gehfrau', 'Gemeindeputzfrau', 'Geschirrfrau', 'Gickelfrau', 'Göckelfrau', 'Hakenfräulein', 'Hausfrau', 'Hollefrau', 'Hollefraulein', 'Hollefräulein', 'Holzfraulein', 'Holzfräulein', 'Hutzelfraulein', 'Häkelfrau', 'Jungferlein', 'Jungfernwäldlein', 'Jungfrau', 'Kappelfraulein', 'Kappelfräulein', 'Kehrfrau', 'Kinderfräulein', 'Klapperfrau', 'Klassefrau', 'Klatschfrau', 'Kornfraulein', 'Kornfräulein', 'Kranzeljungfrau', 'Krenfräulein', 'Kronfräulein', 'Küchenfrau', 'Leichfrau', 'Mahlfrau', 'Marktfrau', 'Mehlfrau', 'Mehlfraulein', 'Milchfrau', 'Nachtfrau', 'Nebenfrau', 'Neujahrfraulein', 'Neujahrsfraulein', 'Patschfrau', 'Putzfrau', 'Putzfräulein', 'Pätschfrau', 'Quatschfrau', 'Reinmachfrau', 'Salbenfrau', 'Schaufrau', 'Scheuerfrau', 'Schneefraulein', 'Schnuckelfrlaulein', 'Schreibfräulein', 'Schulauskehrfrau', 'Schulfrau', 'Schulkehrfrau', 'Schulputzfrau', 'Seichfrau', 'Spülfrau', 'Standelfrau', 'Standfrau', 'Strohwitfrau', 'Tippelfräulein', 'Tippfräulein', 'Waldfraulein', 'Waldfräulein', 'Waschfrau', 'Wasserfrau', 'Wasserjungfrau', 'Weckfrau', 'Witfrau', 'Wollfraulein', 'Wullefrau', 'Würstleinsfrau']"
Lappen,"['Abspüllappen', 'Abtrockenlappen', 'Abtrockerlappen', 'Abwaschlappen', 'Abwischlappen', 'Anpacklappen', 'Aufputzlappen', 'Aufspüllappen', 'Aufwaschlappen', 'Aufwischlappen', 'Bänklappen', 'Drecklappen', 'Geiferlappen', 'Geiferlappes', 'Geiferlapplein', 'Geiferläppel', 'Geschirrlappen', 'Groppenlappen', 'Groppenlumpen', 'Gropplappen', 'Hafenlappen', 'Halsläpplein', 'Hebelappen', 'Herdlappen', 'Jammerlappen', 'Kochlappen', 'Kopflappen', 'Küchenlappen', 'Lederlappen', 'Leierlappen', 'Ofenlappen', 'Ohrenlappen', 'Ohrlappel', 'Ohrläppchen', 'Ohrläppel', 'Ohrläpplein', 'Pinkellappen', 'Poussierlapplein', 'Putzlappen', 'Röhrenlappen', 'Sauglappen', 'Saugläpplein', 'Saulappen', 'Scheuerlappen', 'Schieferlappen', 'Schmierlappen', 'Schmuslappen', 'Schullappen', 'Spüllappen', 'Sützelläppchen', 'Tafellappen', 'Topflappen', 'Triellappen', 'Töpfelappen', 'Töpfleinslappen', 'Waschlapp', 'Wischlappen', 'Zapfenlappen', 'Zuckerlappen', 'Zulllappen', 'Zusammenwaschlappen']"
Lump,"['Abspüllumpen', 'Abtrockenlumpen', 'Allerweltslump', 'Anfasslumpen', 'Aufputzlumpen', 'Aufwaschlumpen', 'Aufwischlumpen', 'Dreckgelumpe', 'Drecklump', 'Feglumpen', 'Füßlumpen', 'Geschirrlumpen', 'Grobbelumpen', 'Gröppenlumpen', 'Haderlump', 'Haderlumpen', 'Haderlumperer', 'Hafenlumpen', 'Handlumpen', 'Herdlumpen', 'Hundsgelumpe', 'Hundslump', 'Häfeleinslumpen', 'Kochlumpen', 'Kopflumpen', 'Küchenlumpen', 'Lump', 'Lumpen', 'Ofenlumpen', 'Putzlumpen', 'Rußlumpen', 'Röhrenlumpen', 'Sauflump', 'Sauglumpen', 'Schuhlumpen', 'Seiherlumpen', 'Spüllumpen', 'Staublumpen', 'Tafellumpen', 'Tiegellumpen', 'Topflumpen', 'Waschlumpen', 'Wischlumpen', 'Zapfenlumpen', 'Zuckerlumpen', 'Zullerlumpen']"
mittel,"['Abspülmittel', 'Aufspülmittel']"
Mädchen,"['Abspülmädlein', 'Allerweltsmädel', 'Allerweltsmädlein', 'Aufpassmadlein', 'Bauernmädlein', 'Beichtmädlein', 'Besitzemädlein', 'Blitzmädel', 'Blumenmädlein', 'Brautmädchen', 'Brautmädel', 'Brautmädlein', 'Bäckermädlein', 'Büromädlein', 'Dampfmädlein', 'Dorfmädlein', 'Frankenmädlein', 'Grantelmädchen', 'Hasenmädlein', 'Hausmädlein', 'Hemdmädlein', 'Hochzeitmädlein', 'Kindermadel', 'Kindermadlein', 'Kindermädchen', 'Kindermädel', 'Kindermädlein', 'Kindsmadel', 'Kindsmadlein', 'Kindsmädchen', 'Kindsmädel', 'Kindsmädlein', 'Kirchweihmädchen', 'Kirchweihmädlein', 'Krachmädchen', 'Kranzmädlein', 'Kulturmädlein', 'Küchenmädlein', 'Ladenmädlein', 'Lausmadel', 'Lausmädchen', 'Lausmädel', 'Lausmädlein', 'Lehrermädel', 'Lehrmädchen', 'Lehrmädel', 'Lehrmädlein', 'Magd', 'Mädlein', 'Planmädchen', 'Platzmädchen', 'Platzmädlein', 'Sachsenmädlein', 'Saumädlein', 'Schleiermädlein', 'Schmalzmädchen', 'Spülmadel', 'Spülmädchen', 'Spülmädel', 'Spülmädlein', 'Straßenmädchen', 'Streumädel', 'Streumädlein', 'Strohmädlein', 'Taglersmädlein', 'Tippmädlein', 'Waldmädchen', 'Zechmädlein']"
Pulver,"['Abspülpulver', 'Läusepulver', 'Scheuerpulver', 'Schießpulver', 'Schneepulver', 'Schnupfpulver', 'Seifenpulver', 'Speipulver', 'Sprengpulver', 'Teufelspulver']"
Tuch,"['Abspültuch', 'Abtrockeltuch', 'Abtrockengetüchlein', 'Abtrockenhandtuch', 'Abtrockentuch', 'Abtrockentüchel', 'Abtrockentücher', 'Abtrockentüchlein', 'Abtröckelhandtuch', 'Abtröckeltuch', 'Abtröckeltüchlein', 'Abwaschtuch', 'Abwischtüchlein', 'Altartuch', 'Anbindtüchel', 'Aufsetztüchlein', 'Aufspültüchlein', 'Aufwaschtüchlein', 'Backtüchlein', 'Betttuch', 'Bindestüchlein', 'Bindtüchlein', 'Blahtuch', 'Blatttuch', 'Bollentuch', 'Brottuch', 'Brottüchel', 'Brottüchlein', 'Brotzeittuch', 'Brotzeittüchlein', 'Bundtuch', 'Bündeleinstüchlein', 'Bündeltuch', 'Bündeltüchel', 'Bündeltüchlein', 'Deiseltüchlein', 'Dreituch', 'Drucktuch', 'Einbindtuch', 'Einbindtüchel', 'Einbindtüchlein', 'Einschlagtuch', 'Einschlagtüchlein', 'Einstecktuch', 'Einstecktüchlein', 'Einstricktüchlein', 'Einwickeltuch', 'Einwickeltüchlein', 'Fransentuch', 'Frotteetuch', 'Futtertuch', 'Fürtuch', 'Geifertüchlein', 'Geschirrhandtuch', 'Geschirrspültuch', 'Geschirrtuch', 'Geschirrtüchel', 'Geschirrtüchlein', 'Grastuch', 'Halstuch', 'Halstüchlein', 'Handtuch', 'Handtüchlein', 'Herabbindtüchlein', 'Hereinbindtüchlein', 'Herumbindetüchlein', 'Huckeltuch', 'Hüllentüchlein', 'Hülletuch', 'Hülletüchlein', 'Kirchweihtüchlein', 'Knüpftüchel', 'Kopftuch', 'Kopftüchel', 'Kopftüchelchen', 'Kopftüchlein', 'Kopftüchlelchen', 'Koptüchlein', 'Krauttuch', 'Kuchentuch', 'Kuchentüchlein', 'Küchenhandtuch', 'Küchenhandtüchelchen', 'Küchenhandtüchlein', 'Leichentuch', 'Leinentuch', 'Leintuch', 'Leintüchlein', 'Lutschtüchlein', 'Meicheltuch', 'Meicheltüchel', 'Meicheltüchlein', 'Patenbündeltüchlein', 'Pflücktuch', 'Platztüchlein', 'Rindentüchlein', 'Sacktuch', 'Sacktüchlein', 'Saugtüchel', 'Scheuertuch', 'Schlingtuch', 'Schmaustüchlein', 'Schmustüchlein', 'Schnabeltüchlein', 'Schnupfertüchel', 'Schnupftuch', 'Schnupftüchel', 'Schnäuztüchlein', 'Schnürpfeltüchlein', 'Serviettentüchlein', 'Speitüchlein', 'Spülhandtuch', 'Spültuch', 'Spültüchlein', 'Stirntüchlein', 'Streutuch', 'Stricktuch', 'Sätuch', 'Topftuch', 'Tragetuch', 'Tragtuch', 'Tragtüchel', 'Tragtüchlein', 'Trockentuch', 'Trockentüchel', 'Trockentüchlein', 'Tröckelhandtüchlein', 'Tröckeltuch', 'Tröckeltüchlein', 'Umschlagtüchlein', 'Vespertüchlein', 'Vierecktüchlein', 'Wickeltuch', 'Wischtuch', 'Wischtüchlein', 'Zipfeltuch', 'Zipfeltüchlein', 'Zwerchtuch']"
Wasser,"['Abspülwasser', 'Abwaschwasser', 'Altmühlwasser', 'Altwasser', 'Apfelsinenwasser', 'Arschbackenwasser', 'Aufspülwasser', 'Aufwaschwasser', 'Ausspülwasser', 'Auswaschwasser', 'Batzelwasser', 'Bauchwehwasser', 'Belustigungswasser', 'Bitzelwasser', 'Blödelwasser', 'Botenwasser', 'Bratzelwasser', 'Bremswasser', 'Brunnenwasser', 'Bräuwasser', 'Dachrinnenwasser', 'Dachwasser', 'Dreckwasser', 'Eiswasser', 'Essigwasser', 'Fackenwasser', 'Feuerwasser', 'Fischwasser', 'Fleischwasser', 'Fläuderwasser', 'Fläuwasser', 'Flöhwasser', 'Freudenwässerlein', 'Froschwasser', 'Fruchtwasser', 'Gefläuwasser', 'Geschirrwasser', 'Gottesackerwasser', 'Gröppserwasser', 'Gröppswasser', 'Gurgelwasser', 'Güllewasser', 'Hafenwasser', 'Hasenwasser', 'Himbeerwasser', 'Hochwasser', 'Hollerwasser', 'Holunderwasser', 'Huckelwasser', 'Hummeleinswasser', 'Hüllwasser', 'Jammerwasser', 'Katerwasser', 'Kitzelwasser', 'Klickerwasser', 'Kopperwasser', 'Krabbelwasser', 'Kribbelwasser', 'Kühlwasser', 'Laugenwasser', 'Lehrbubenwässerlein', 'Leinwasser', 'Läuswasser', 'Lühwasser', 'Mineralwasser', 'Miserabelwasser', 'Nachspülwasser', 'Ofenhafenwasser', 'Pappelwasser', 'Plagwasser', 'Prasselwasser', 'Purzelwasser', 'Quellwasser', 'Radelwasser', 'Rakoczywasser', 'Regenwasser', 'Rieswasser', 'Rülpswasser', 'Rülpswasserlein', 'Rülpswässerlein', 'Sappwasser', 'Sauerwasser', 'Schleifsteinwasser', 'Schmelzwasser', 'Schnalzelwasser', 'Schneewasser', 'Schwitzwasser', 'Seichwasser', 'Seifenwasser', 'Selterswasser', 'Selterwasser', 'Seltzerwasser', 'Sporzenwasser', 'Spratzelwasser', 'Spritzwasser', 'Sprudelwasser', 'Sprunzelwasser', 'Spülabwasser', 'Spüligwasser', 'Spülwasser', 'Tafelwasser', 'Tauwasser', 'Totenwasser', 'Traufwasser', 'Tropfwasser', 'Trüpfwasser', 'Verlustierwasser', 'Waldwasser', 'Waschwasser', 'Wasserwännlein', 'Weihwasser', 'Würmerwasser', 'Zielwasser', 'Zitronenwasser', 'Zuckerwasser']"
stehen,"['Abstand', 'Absteher', 'Aufstand', 'Aufstehen', 'Ausstand', 'Beistand', 'Beiständer', 'Bratwurststand', 'Bratwürstleinstand', 'Dachständer', 'Dreschausstand', 'Eckensteher', 'Ehestandslokomotive', 'Einstand', 'Erdapfelstand', 'Essständer', 'Fleischständer', 'Förstersstand', 'Försterstand', 'Garderobenständer', 'Getreiderückstand', 'Glücksstand', 'Glückstand', 'Grundbirnenstand', 'Gutstehenerlein', 'Gutsteher', 'Gutsteherin', 'Gutsteherlein', 'Güldstand', 'Halbgeradestehen', 'Halbstand', 'Handstande', 'Handstände', 'Handständel', 'Handständer', 'Handständerlein', 'Hausstand', 'Herumgesteh', 'Hochanstand', 'Hochstand', 'Hochständerleins', 'Imbissstand', 'Jagdstand', 'Jungholzbestand', 'Jägeranstand', 'Jägersstand', 'Jägerssteig', 'Jägersstuhl', 'Jägerstand', 'Kleiderständer', 'Kunstgegenstand', 'Kälberstandel', 'Lakständer', 'Losestand', 'Losstand', 'Lotteriestand', 'Malzrückstand', 'Marktstandler', 'Melkständel', 'Melkständelein', 'Melkständer', 'Mordsaufstand', 'Musikantenstand', 'Neujahrsständelein', 'Rehstand', 'Ruhestand', 'Salzständer', 'Schießstand', 'Schrotständer', 'Spätaufsteher', 'Umstand', 'Unterstand', 'Unterstandling', 'Unterständer', 'Viehbestand', 'Vorstand', 'Widersteher', 'Wildstand', 'Wohlsteher', 'Wohlsteherin', 'Wurststand', 'Würstchenstand', 'Würstelstand', 'Würstleinsstand', 'Zuckererbsenständlein', 'Zusammenstand', 'Zustand', 'Überstand', 'Überständer']"
Geld,"['Abstandsgeld', 'Altenauszugsgeld', 'Altengeld', 'Altersgeld', 'Ausdinggeld', 'Ausgedingsgeld', 'Ausstandsgeld', 'Austraggeld', 'Austragsgeld', 'Auszugsgeld', 'Bräutelgeld', 'Elterngeld', 'Erbgeld', 'Fersengeld', 'Fischgeld', 'Glücksgeld', 'Handgeld', 'Hausherausgeld', 'Häusergeld', 'Kostgeld', 'Kuppelgeld', 'Läutgeld', 'Mahlgeld', 'Mühlgeld', 'Pfarrgeld', 'Pfrundgeld', 'Quartalgeld', 'Saugeld', 'Schmusgeld', 'Schoppengeld', 'Schulgeld', 'Schuttgeld', 'Schweinegeld', 'Sonntagsgeld', 'Taschengeld', 'Tischgeld', 'Trinkgeld', 'Vorabgeld', 'Vorausgeld', 'Vorgeld', 'Vorneweggeld', 'Wachsgeld', 'Wochengeld', 'Zehrungsgeld', 'Zeitengeld']"
Staub,"['Abstauber', 'Aprilstauber', 'Bodenstaub', 'Handstauber', 'Hasenstäubling', 'Rußstauber', 'Schneestaub', 'Teufelsstaub', 'Winterstaub']"
Platz,"['Absteigplatz', 'Afterplatz', 'Apfelplatz', 'Ausruhplatz', 'Backofenplatz', 'Brotplatz', 'Bröseleinsplatz', 'Bumsplatz', 'Butterplätzlein', 'Dirnenplatz', 'Dorfplatz', 'Dätschplatz', 'Eierplatz', 'Eierplätzlein', 'Erdbirnenplätzlein', 'Erdbirnplätzlein', 'Erdäpfelplätzlein', 'Fangplatz', 'Fleischplatzlein', 'Fransenplätschlein', 'Freiplatz', 'Freischlagplatz', 'Freudenplatz', 'Grundbirnenplätzlein', 'Grundbirneplätzlein', 'Hausplatz', 'Hefeplatz', 'Hitzeplatz', 'Hitzplatz', 'Holzplatz', 'Hutplatz', 'Hutzelplatz', 'Kartoffelplatz', 'Katzenplatz', 'Kirchweihpatz', 'Kirchweihplatz', 'Kirmesplatz', 'Klumpenplatz', 'Klößplatz', 'Konditorplätzlein', 'Krümeleinsplatz', 'Krümpelplatz', 'Krümpelsplatz', 'Krümpleinssplatz', 'Kuhplatz', 'Käseleinplatz', 'Käseplatz', 'Käseplotz', 'Käsplatz', 'Kühplatz', 'Malplatz', 'Matteplatz', 'Nuttenplatz', 'Ofenplatz', 'Omelettenplatz', 'Planplatz', 'Platz', 'Platze', 'Platzen', 'Platzer', 'Plätz', 'Plätze', 'Rahmplätzlein', 'Reffplatze', 'Reibeleinplatz', 'Reibeleinsplatz', 'Reibelplatz', 'Reibeplatz', 'Riebeleinplatz', 'Riebeleinsplatz', 'Rodelplatz', 'Ruheplatz', 'Ruhlein', 'Ruhplatz', 'Salzplatzlein', 'Salzplätzchen', 'Salzplätzlein', 'Schlafplatz', 'Schmelzenplatz', 'Schmelzeplatz', 'Semmelplatz', 'Sitzplatz', 'Speckplatz', 'Spielplatz', 'Sportplatz', 'Standplatz', 'Stehplatz', 'Streuselplatz', 'Strichplatz', 'Tanzplatz', 'Tropfplätzlein', 'Waldplatz', 'Wasserplatz', 'Wasserplatze', 'Weckmehlplatz', 'Weihnachtplätzlein', 'Weihnachtsplätzchen', 'Weihnachtsplätzlein', 'Weihnachtszuckerplätzlein', 'Weißkäse', 'Wäscheplatze', 'Zimtplatz', 'Zuckerplatz', 'Zupfplatz', 'Zwetschgenplatz', 'Äpfelplätzchen']"
stoßen,"['Abstößer', 'Abstößerlein', 'Angestoßenes', 'Anstoß', 'Anstößel', 'Anstößig', 'Anstößlein', 'Ausstoß', 'Bockstoßen', 'Bretterstoß', 'Eisstoßer', 'Eisstößel', 'Getreidestoß', 'Getreidestößlein', 'Haferstoß', 'Heustoß', 'Hirnstössel', 'Holzstoß', 'Holzstößlein', 'Hölzerstoß', 'Kreuzstoß', 'Lerchenstößel', 'Mordsstößel', 'Nachstoßer', 'Pflugstößel', 'Rollenstoß', 'Scheitstoß', 'Umstoßen', 'Webstoß', 'Überstößel']"
Balken,"['Absägbalken', 'Aufhängbalken', 'Auflagebalken', 'Aufliegebalken', 'Aufzugbalken', 'Balken', 'Bindebalken', 'Bremsbalken', 'Bretterbalken', 'Dachbalken', 'Dachgebälk', 'Deckbalken', 'Deckenbalken', 'Deckengebälk', 'Durchzugbalken', 'Dübelgebälk', 'Firstbalken', 'Gesimsbalken', 'Giebelbalken', 'Giebelgebälk', 'Grundbalken', 'Hahnbalken', 'Hahnenbalken', 'Hauptbalken', 'Hemmbalken', 'Hirschgebälk', 'Kahlbalken', 'Katzenbalken', 'Kehlbalken', 'Kehlgebälk', 'Kragbalken', 'Lagerbalken', 'Leierbalken', 'Leiterbalken', 'Längsbalken', 'Mauerbalken', 'Pfettenbalken', 'Querbalken', 'Quergebälk', 'Ruhebalken', 'Rußbalken', 'Schleifbalken', 'Schleifholzbalken', 'Schlittenbalken', 'Schrägbalken', 'Schulterbalken', 'Simsbalken', 'Spatzengebälk', 'Sperrbalken', 'Streichbalken', 'Stubenbalken', 'Stuhlbalken', 'Stützbalken', 'Tragbalken', 'Tragebalken', 'Trägerbalken', 'Verbundbalken', 'Vorbalken', 'Waagbalken', 'Waagenbalken', 'Wetterbalken', 'Widerlagerbalken', 'Windenbalken', 'Zimmerbalken', 'Zimmermannsbalken']"
Teil,"['Abteil', 'Altenteil', 'Altersteil', 'Anteilung', 'Barnsteil', 'Barnteil', 'Einteilung', 'Eisenbahnabteil', 'Erbteil', 'Felgenteil', 'Flurabteilung', 'Fußteil', 'Gemeindeteilein', 'Gesäßteil', 'Gewitterteiler', 'Gewitterverteiler', 'Hackenteil', 'Halbteil', 'Hinterteil', 'Holzteil', 'Hosenhinterteil', 'Hosenteil', 'Kirchenteil', 'Kopfteil', 'Küchleinsbarnteil', 'Lernteil', 'Mahlanteil', 'Oberteil', 'Personenabteil', 'Pfötschleinausteilen', 'Plätschleinausteilen', 'Seitenteil', 'Stahlteil', 'Vorteil', 'Vorteiler', 'Wagenabteil', 'Wagenvorderteil', 'Wetterverteiler', 'Zugabteil']"
tragen,"['Abtragig', 'Achseltrager', 'Antrag', 'Antrager', 'Auftrag', 'Auftrager', 'Austrag', 'Austragerin', 'Austräger', 'Austrägerin', 'Ballenzutrager', 'Ballherbeitrager', 'Betteltrager', 'Bodenträger', 'Bremsstöckleinträger', 'Brillenträgerin', 'Buttenträger', 'Dachträger', 'Deckenträger', 'Deckträger', 'Drecktrager', 'Dreckträger', 'Essenstrager', 'Essentragel', 'Essentragelein', 'Essentrager', 'Essentragerl', 'Essentragerlein', 'Essentraget', 'Essentragtöpflein', 'Essenträger', 'Essenträgerlein', 'Essträger', 'Firstträger', 'Geweihträger', 'Herumtrager', 'Herumtragerin', 'Herumträger', 'Herumträgerin', 'Heuertrag', 'Hinterwagenträger', 'Hintragerin', 'Hinträger', 'Hochgetragener', 'Hochtragende(r)', 'Holzträger', 'Hosenträger', 'Kirchenbeitrag', 'Kottrage', 'Krätzentragets', 'Langwiedträger', 'Leiternträger', 'Mausfallentrager', 'Mausfallenträger', 'Misttrage', 'Mittelträger', 'Pfarrsträgel', 'Pöpelträger', 'Querträger', 'Radtrage', 'Refftrager', 'Schmierplatzträger', 'Siedtrager', 'Spitzenschnurrbartträger', 'Steintrage', 'Strohträger', 'Suppenträger', 'Suppenträgerl', 'Suppenträgerlein', 'Säcktrager', 'Säckträger', 'Südenträger', 'Südträger', 'Taubenträger', 'Waagträger', 'Wagenträger', 'Wassertragen', 'Wasserträger', 'Wedelträgerlein', 'Wegtrager', 'Wegträger', 'Windenträger', 'Zusammentraget', 'Zutragerin', 'Zuträger', 'Zuträgerin']"
treiben,"['Abtrieb', 'Allerweltsherumtreiber', 'Antreiber', 'Antrieb', 'Auftreiber', 'Auftrieb', 'Durchtriebene', 'Durchtriebener', 'Dämonenaustrieb', 'Eintreiben', 'Eseltreiber', 'Fußantrieb', 'Gewittervertreiber', 'Haberfeldtreiben', 'Haberfeldtreiber', 'Hasentreiben', 'Heimatvertriebener', 'Heimtreiber', 'Herumtreiber', 'Hurentreiber', 'Hurenzutreiber', 'Kameltreiber', 'Keiltreiben', 'Kesseltreiben', 'Kesseltrieb', 'Kniescheibenantrieb', 'Kühtrieb', 'Massenauftrieb', 'Muskelantrieb', 'Quertreiber', 'Sautreiber', 'Schnallentreiber', 'Schnalltreiber', 'Säutreiber', 'Trieb', 'Umhertreiber', 'Umtreiber', 'Umtrieb', 'Viehtreiber', 'Weidetrieb', 'Zeitvertreib', 'Zutreiber', 'durchtrieben']"
Tritt,"['Abtritt', 'Antritt', 'Drecktritt', 'Fenstertritt', 'Fußtritt', 'Haustritt', 'Schneetritt', 'Stolpertrittlein', 'Türtreter', 'Türtritt', 'Türtrittlein']"
