Lemma,Grundform
Koppe,"['Koppel', 'Köppelein', 'Köpperlein', 'Köpplein', 'Milchköpplein']"
Kopp,['Koppelein']
koppen,['Kopperei']
Schwein,"['Korbschweinlein', 'Saugschweinlein', 'Schweinerei', 'Schweinfüßlein', 'Schweinlein']"
Korn,"['Kornböckelein', 'Kornmannel', 'Kornmännelein', 'Kornrodel', 'Körnlein', 'Maiskörnelein', 'Maiskörnlein', 'Mehlkörnerlein']"
Pappel,"['Kornpappelein', 'Käsepappelein']"
Rade,['Kornradel']
Stroh,"['Kornstrohbüschel', 'Strohbäuschelein']"
krabbeln,"['Krabbel', 'Krabbelein']"
Krach,"['Kracherl', 'Kracherlein']"
Kragel,['Kragelein']
krakeelen,"['Krakeel', 'Krakeele', 'Krakeelerei']"
Kralle,['Krallelein']
Laden,"['Kramlädelein', 'Krempeleinslädlein', 'Krämerlädlein', 'Ladelein', 'Lädlein', 'Ramschlädelein']"
Kram,['Krampampel']
Krappe,"['Krappel', 'Krappelein', 'Krappeslein']"
kraus,"['Krauselein', 'Kräuselein']"
Krawatte,['Krawattel']
Kraxe,['Kraxel']
Krebs,['Krebsel']
Kreide,['Kreidel']
kreischen,['Kreischerei']
Krempel,['Krempelei']
Kreuz,"['Kreuzerlein', 'Kreuzübel']"
Otter,['Kreuzotterlein']
kribbeln,['Kribbel']
krickeln,"['Krickel', 'Krickelein']"
Krieche,"['Kriechelein', 'Kriechenlein', 'Säukriechelein', 'Säukriechen', 'Weinkriechelein', 'Weinkriechen']"
kriechen,['Kriecherlein']
kritteln,['Krikelei']
krimmen,['Krimmelein']
Kringel,['Kringelein']
Krippe,['Kripplein']
kroschen,['Kroscherlein']
Krupp,['Kruppchen']
Kruspel,"['Kruspelein', 'Krüspelein', 'Krüsplein']"
krähen,['Krählein']
Krampf,['Krämpfebeutel']
Krone,"['Krönel', 'Krönlein']"
Seil,"['Krötenseilein', 'Seilchen', 'Seillein']"
Kröte,['Krötlein']
kudern,['Kuderlein']
Raupe,"['Kuhräuplein', 'Stierräuplein']"
schlucken,"['Kuhschlücklein', 'Schluckelein', 'Schluckerl', 'Schluckerlein', 'Schlückchen', 'Schlückel', 'Schlückelchen', 'Schlücklein']"
Kukuruz,['Kukuruzkörnlein']
kullern,['Kullerfäßlein']
Kumpen,['Kumpchen']
kuppeln,"['Kuppelei', 'Kupplerei', 'Verkuppelei']"
Kuppe,"['Kuppelein', 'Küppel', 'Küpplein', 'Seichhämeisküppel']"
Kuss,"['Kusselein', 'Kussi', 'Kusslein', 'Küsschen', 'Küsslein']"
kotzen,['Kutzerei']
Kachel,"['Kächelein', 'Suppenkächelein']"
Gelte,"['Kälbleinsgeltlein', 'Saufgeltlein']"
kauen,['Käuerei']
kaufen,['Käufel']
Kauz,"['Käuzchen', 'Käuzi', 'Käuzlein']"
Kötze,['Kötzchen']
Küche,['Küchenkästlein']
Löffel,['Küchenlöffelein']
Küken,"['Kükel', 'Kükenlein']"
Kupfer,"['Küpferlein', 'Wasserküpferlein']"
Kuppel,['Küppelein']
Kurve,['Kürvlein']
kuttern,['Kütterei']
laben,['Labsal']
Kasse,['Ladenkässlein']
Lage,['Lagenstangnagel']
lahm,['Lahmel']
lallen,['Lalli']
lamentieren,['Lamentiererei']
lamper,['Lampel']
Lünse,"['Lanel', 'Lanelein', 'Langelein', 'Langlein', 'Lanlein', 'Lemel', 'Lemelein', 'Leuchsenstiefel', 'Lonelein', 'Lonerlein', 'Lonlein', 'Lonnnagel', 'Lungelein', 'Lunlein', 'Länlein', 'Lömlein', 'Lönerlein', 'Lönlein', 'Lüblein', 'Lüchlein', 'Lümelein', 'Lünel', 'Lünelein', 'Lünglein', 'Lüngzapflein', 'Lünlein', 'Lünnlein', 'Lünzapflein', 'Nünlein', 'Nünleinnagel', 'Radlünlein', 'Wagenlänelein', 'Wagenlünglein']"
Lapp,"['Lappel', 'Lapperl']"
lasch,['Laschi']
Gregor,"['Latschgori', 'Taubengogel', 'Taubengori']"
latsch,"['Latschi', 'Quadratlatschen']"
Laus,"['Lauserlein', 'Lausstaffelein', 'Läusemädlein', 'Lösezöttel']"
Lazarus,['Lazzaroni']
Lebzelte,['Lebzeltlein']
lecken,"['Leckerlein', 'Zuckerlecklein']"
plaudern,['Leerplauderei']
Leib,['Leiblein']
Lein,['Lein']
leise,['Leiselein']
Leiste,['Leistlein']
Leist,['Leistnagel']
Sprosse,"['Leiternsprössel', 'Leitersprössel', 'Sprossel', 'Sproßtel', 'Sprössel', 'Sprösslein', 'Sprötzel', 'Sprößtel', 'Zaunsprössel']"
Lerche,"['Lerchelein', 'Lercherl', 'Lerchlein']"
lernen,['Lerngestzelein']
letzen,['Letzel']
Leuchse,['Leuchsenagel']
Libelle,['Libellchen']
Paar,"['Liebespärchen', 'Liebespärlein', 'Paarlein', 'Pärlein', 'Vogelpärlein']"
Lier,['Lierlein']
Limonade,['Limonadlein']
Linse,['Linslein']
Ludwig,['Lucki']
Luder,"['Luderl', 'Luderlein']"
Luft,"['Lufti', 'Lüftlein', 'Schneelüftlein']"
lugen,['Lugelein']
Ludel,['Lulli']
lummer,['Lummelein']
Lump,"['Lumpazi', 'Lumpenturrel', 'Lumperei', 'Lumperlein', 'Lumpeslein', 'Lumpi', 'Lümpchen', 'Lümpel', 'Lümpelein', 'Lümplein']"
Stab,"['Lungenstäbchen', 'Lungenstäblein', 'Staberl', 'Stäbchen', 'Stäbel', 'Stäbelein', 'Stäblein']"
Torpedo,['Lungentorpedlein']
lunzen,['Lunzelein']
Lusche,"['Luschlein', 'Lüschel', 'Lüschlein']"
lutschen,['Lutscherlein']
Minz,"['Lämmermäunzlein', 'Maunzelein', 'Miezelein', 'Miezi', 'Miezlein', 'Minzelein', 'Minzi', 'Minzlein']"
Lampe,"['Lämpelein', 'Lämplein']"
Land,"['Ländchen', 'Musterländlein']"
Wiede,"['Längwiednagel', 'Tollerwiedel', 'Wiedlein']"
Benedikt,['Lätschenbeni']
Latte,"['Lättchen', 'Lättlein', 'Schlittenlättlein']"
Graben,['Läusgräbelein']
löschen,['Löschgummi']
Los,['Löslein']
lügen,"['Lügerei', 'Lüglein']"
Schnaps,"['Magenschnäpslein', 'Schnapslein', 'Schnäpschen', 'Schnäpslein']"
Mahd,['Mahdlein']
Mahl,['Mahlein']
mahlen,"['Mahlerei', 'Mahlerlein']"
Zweig,"['Maienzweiglein', 'Schmeckzweiglein', 'Zweiglein']"
Mais,"['Maisgackelein', 'Maiskrüppelein']"
Makrone,['Makronerlein']
purzeln,"['Mamapurzelein', 'Purzel', 'Purzelein', 'Pürzelein']"
Mamme,"['Mammelein', 'Memmelein', 'Mämmel']"
Madmoiselle,['Mampele']
mangen,"['Mangel', 'Wäschemangel']"
Manschette,['Manschettlein']
Marone,['Maronelein']
Matte,['Mattelein']
Matthäus,['Matthäi']
Matz,"['Matzelein', 'Matzlein', 'Mätzchen', 'Mätzlein', 'Piepmätzlein']"
Maulwerfer,['Maulwerfel']
maunken,['Maunkelein']
mauschel,['Mauschelein']
meckern,"['Meckerei', 'Meckerlein', 'Meckeschen']"
Mehl,"['Mehlhäferlein', 'Mehlpöppelein']"
Mehlmeisel,['Mehlmeislein']
Prapps,['Mehlpramslöffel']
Spatz,"['Mehlspatzlein', 'Mehlspätzchen', 'Mehlspätzlein', 'Mutterspätzelein', 'Seiherspätzlein', 'Spatzel', 'Spatzelein', 'Spatzi', 'Spatzilein', 'Spatzlein', 'Spätzchen', 'Spätzlein', 'Spätznudel']"
Teig,"['Mehlteiglein', 'Teigel', 'Teiglein']"
Meise,"['Meiselein', 'Meislein']"
Simmer,['Mellein']
Menkenke,['Menkenkelein']
Mensch,"['Menschelein', 'Menschlein']"
Methusalem,['Methusalein']
Metz,"['Metzlein', 'Salzmetzlein']"
Metze,['Metzlerlein']
Michael,"['Michaeli', 'Profitmichelchen']"
mickrig,['Micklein']
Miete,['Mietlein']
Milch,"['Milch#?lein', 'Milchkübel', 'Milchweckelein']"
Roggen,"['Milchrögglein', 'Röggelein', 'Rögglein']"
Minni,"['Minnerlein', 'Minnilein', 'Minnkelein']"
mischbern,['Mischgelemaschgele']
Mist,['Misttörlein']
Tor_2,"['Misttürlein', 'Törlein', 'Wagentörlein']"
bringen,"['Mitbringelein', 'Mitbringsel', 'Mitbringselein', 'Reisemitbringelein']"
Model,['Modellein']
Mohammed,['Mohammedi']
Mohn,['Mohnkipfel']
schlottern,"['Mohnschlotterlein', 'Schlotterlein', 'Zuckerschlotterlein']"
Zopf,"['Mohnzöpflein', 'Mohzöpflein', 'Zöpfchen', 'Zöpflein']"
Mohr,"['Mohrchen', 'Mohrlein']"
Molke,"['Molkerei', 'Mordsmolkerei']"
Molla,"['Mollelein', 'Molli', 'Mollilein']"
Moment,['Momentlein']
Montur,['Montürlein']
Moor,['Moorfraulein']
Moos,['Moosfraulein']
Mopp,"['Moppel', 'Moppelchen', 'Moppelein', 'Moppi', 'Mopplein', 'Möppel', 'Spitzmoppel']"
Mops,"['Mopsel', 'Mopselein', 'Mopsi', 'Mopslein', 'Möpslein']"
Mord,"['Mordsmadel', 'Mordstreiterei']"
Schlack,"['Mordsschlackel', 'Schlackel', 'Schlackelein', 'Schlackerlein', 'Schlackeslein', 'Schlacki', 'Schlawackel']"
Schande,"['Mordsschänderei', 'Schänderei']"
Trulle,"['Mordstrulli', 'Trullalein']"
zerren,"['Mordszerrerei', 'Zerrerei']"
Moschef,['Moschelein']
mosig,['Mosel']
Most,['Mosterlein']
Motschel,['Motschelein']
Muck,['Mucki']
mucken,['Mucksel']
mucksen,['Muckserlein']
mumpfeln,['Mumpfel']
Murks,"['Murkserei', 'Murkslein']"
murren,['Murrlein']
Musch,"['Muschel', 'Muschelein', 'Muschi', 'Muschilein']"
Muselmane,['Muselein']
Sohn,"['Mustersöhnchen', 'Muttersöhnchen', 'Muttersöhnlein', 'Söhnlein']"
äbich,['Mächen']
mähen,['Mäherei']
Mantel,"['Mäntelchen', 'Mäntelein']"
Wappen,"['Mäppelein', 'Wappel', 'Wappenlein']"
Marmel,['Märbelein']
Troddel,"['Märzentroddelein', 'Troddelchen', 'Troddelein']"
Veilchen,"['Märzenveilchenlein', 'Veielein', 'Veigelein', 'Veilchelein', 'Veilchenlein']"
Masche,['Mäschlein']
Mast,['Mästel']
Zahn,"['Mäuszähnlein', 'Schafzähnlein', 'Zähnlein']"
Mund,"['Mündelein', 'Mündlein']"
mürb,['Mürbelein']
Nabe,['Nabensteckerlein']
nach,['Nachgerechlein']
klauben,['Nachklauberlein']
Nacht,"['Nachtdüppchen', 'Nachträuberlein', 'Tagundnachtlein']"
Hucke,['Nachthuckel']
rauben,['Nachträuberl']
nackt,['Nackedei']
Näber,['Nagelnäberlein']
reißen,['Nagelrissel']
nagen,['Naglein']
Napf,"['Napfel', 'Näpflein', 'Salznapfel', 'Salznäpfchen', 'Salznäpfel', 'Tragnäpflein']"
Narr,['Narretei']
Neger,"['Negerlein', 'Niggerlein', 'Niggi']"
Neid,"['Neiderlein', 'Neidlein']"
Nelke,"['Nelkelein', 'Nägelein']"
breit,['Nestbreitelein']
wesen,['Nestgewesel']
Hitsch,['Nesthitschelein']
Kegel,"['Nestkegelchen', 'Nestkegelein', 'Nestkeglein']"
quak,['Nestquaklein']
Quappe,"['Nestquappchen', 'Nestquäpplein', 'Nächtquäpplein', 'Quappel']"
Butzen,['Netzbutzel']
Gier,['Neugierlein']
Wunsch,['Neujahrwünschen']
taugen,"['Nichtstaugerlein', 'Taugelein', 'Untaugtel']"
nicken,"['Nickerlein', 'Nockerlein']"
Niere,['Nierlein']
Nieslein,['Nieselein']
Niete,['Nietlein']
niffen,['Niffel']
nippen,"['Nipferlein', 'Nipperlein']"
Nippel,['Nippelein']
noster,['Nosterlein']
nuckeln,"['Nubbilein', 'Nuckel', 'Nuckelein', 'Nucki']"
walzen,"['Nudelwälzlein', 'Walzel', 'Wutschel', 'Wutschelein', 'Wuzel']"
schnullen,"['Nulli', 'Schnullerlein', 'Schnulli']"
nutschen,"['Nutschel', 'Nutzelein', 'Nutzi']"
nüseln,"['Nüschel', 'Nüsel']"
Obst,['Obstgrubselein']
Rick,"['Ofenricklein', 'Ricklein']"
Ofen,"['Ofenstangel', 'Rauchofenlein', 'Wasseröfelein', 'Öfel', 'Öfelein']"
blinken,['Ohrblinkelein']
Ohr,"['Ohrenklänkelein', 'Ohrenklünkerlein', 'Schlappöhrlein', 'Schweinsöhrlein', 'Säuohrlein', 'Säuöhrlein', 'Öhrlein']"
Watsche,"['Ohrenwaschel', 'Ohrenwaschlein', 'Ohrenwatschel', 'Ohrenwatschlein', 'Ohrwaschel', 'Ohrwaschlein', 'Ohrwaschtel', 'Ohrwatschel', 'Ohrwatschlein', 'Ohrwätschel', 'Säuwaschel', 'Säuwaschlein', 'Waschel', 'Watschel']"
Oktober,['Oktoberlein']
Oma,"['Omalein', 'Omchen', 'Omel', 'Omi']"
Opa,['Opapel']
pampern,"['Pampelein', 'Pämpelein']"
panschen,['Panscherei']
Papa,"['Papalein', 'Papi', 'Papsi']"
rollen,"['Papierrölllein', 'Rollein', 'Rollelein', 'Rollerfäßlein', 'Röllchen', 'Röllein', 'Röllelein', 'Rölllein', 'Schnittlauchröllchen', 'Schnittlauchröllein', 'Schnittlingröllein', 'Schnittlingröllelein', 'Schnittlingsröllchen', 'Schnittlingsröllein', 'Süriröllelein', 'Zigarrenrölllein']"
wichsen,['Papierwichsel']
Podex,['Pappelpopolein']
Patake,"['Patakenbützelein', 'Saupatakelein']"
Pate,"['Patlein', 'Taufpatlein']"
Paulus,['Pauli']
Pause,['Pausenwecklein']
pecken,['Peckelein']
Peitsche,"['Peitschen', 'Peitschennestel']"
Schnur,"['Peitschenschnürlein', 'Schnalzschnürlein', 'Schnürchen', 'Schnürel', 'Schnürelein', 'Schnürlein', 'Vorschnürlein']"
pelzen,"['Pelzelein', 'Pelzerlein']"
pempern,['Pempelein']
Perle,['Perlein']
Peter,"['Peterl', 'Peterlein', 'Schmuspeterlein', 'Tannenpeterlein']"
petzen,['Petzelein']
Pfahl,['Pfahlel']
Panne,['Pfannel']
Pfeife,"['Pfeifelein', 'Pfeiflein']"
Heinricht,['Pfeifenheini']
Pfennig,['Pfenniglein']
Pfipf,['Pfipfelein']
pfitsch,"['Pfitschelein', 'Pitschelein', 'Pitschen']"
pfitzen,"['Pfitschen', 'Pfitschlein', 'Pfitzerlein', 'Pfitzlein']"
Pflaster,"['Pflasterei', 'Pflasterlein', 'Pflästerlein']"
scharren,"['Pflugschärrlein', 'Scharrlein', 'Teigscharrlein', 'Zusammengescharrlein']"
Schar,"['Pflugschörlein', 'Schorbel', 'Schorschaufel', 'Schärlein', 'Schörlein']"
winden,"['Pflugswindel', 'Windel']"
plump,"['Pflumpfel', 'Pflumpfelein', 'Pflumpflein', 'Pflümpel', 'Pflümpfel']"
Protsche,"['Pfrütschlein', 'Prötschlein']"
pfumpfen,['Pfumpfel']
Pfund,"['Pfundsbengel', 'Viertelpfündlein']"
Pfalz,['Pfälzerlein']
Pforsche,['Pförschel']
Pfosten,['Pföstlein']
pichen,"['Pichel', 'Wachspichel']"
Pech,['Pichelein']
pimpeln,"['Pimpelein', 'Pimperlein']"
Pimpf,['Pimpflein']
Pinscher,"['Pinscherlein', 'Rehpinscherlein']"
Pipper,"['Pippel', 'Pipperlein', 'Schnakenpippeschen']"
plagen,['Plagerei']
Plage,['Plaglein']
plappern,['Plapperlein']
Stefan,['Plattensteffel']
Sebastian,"['Plattenwastel', 'Schnurrenwastel']"
bleschen,['Pleschel']
Planke,['Plänkel']
Plan,['Plänlein']
Plarre,['Plärrchen']
plärren,"['Plärrerei', 'Plärri']"
Stern,"['Plätzleinssternlein', 'Schneesternlein', 'Sternchen', 'Sternlein']"
Polanti,['Polantilein']
Pole,"['Polatschelein', 'Polatschlein', 'Poli', 'Polinski', 'Polski']"
Postament,['Postamentlein']
Potschamber,"['Potschamberl', 'Potschamberlein']"
poussieren,"['Poussiererei', 'Poussierpärlein']"
tuch,"['Poussiertüchelchen', 'Poussiertüchlein', 'Schmeckertüchlein', 'Schnupftüchlein']"
prasseln,['Prassel']
Primel,['Primelein']
Prinz,['Prinzlein']
Prise,['Prislein']
Probe,['Probiererlein']
Profit,['Profitchen']
Propeller,['Propellerlein']
Prozess,"['Prozesserei', 'Prozessiererei']"
Präsent,['Präsentlein']
Protz,['Prötzel']
Pul,['Pulchen']
warm,"['Pulswärmerlein', 'Wärmerlein']"
Pulver,"['Pulverl', 'Pulverlein', 'Pülverlein']"
Pummer,['Pummerlein']
pumpern,['Pumperlein']
Zier,['Puppenzierlein']
pusten,['Pusterlein']
put,"['Puttelein', 'Puttlein', 'Püttlein']"
Putzi,['Putzilein']
päppern,['Päpperlein']
Punkt,"['Pünktelein', 'Pünktlein']"
Qualm,['Qualmstängel']
Quantum,"['Quantel', 'Quäntlein']"
Quart,"['Quartel', 'Quartlein']"
Quirl,"['Quirbel', 'Quirdel', 'Quirgel', 'Quirlein']"
Quaß,['Quäßel']
Rachen,['Rachel']
Bahre,['Radbahrel']
radieren,"['Radi', 'Radsel', 'Radsi', 'Radski']"
Radieschen,['Radieslein']
fummeln,"['Radsefummel', 'Radselfummel', 'Radserfummel', 'Radsifummel']"
Rakete,['Raketel']
Ranges,"['Rangel', 'Rangeslein', 'Rängeslein', 'Setzrangel', 'Setzrangeslein']"
Harsch,['Raschel']
rasen,['Raserei']
ratschen,"['Ratschel', 'Ratscherlein']"
Ratte,"['Rattlein', 'Rättel', 'Rätzlein']"
rauchen,['Raucherettlein']
rau,['Rauli']
Raup,"['Raupel', 'Räupelein', 'Räuplein']"
haben,['Rechthaberei']
Reh,"['Rehelein', 'Rehlein']"
Reif,"['Reifel', 'Wasserreiflein']"
Reim,['Reimel']
Ast,"['Reisigästlein', 'Ästchen', 'Ästlein']"
Remise,['Remiselein']
Theresa,['Resel']
Rest,['Restlein']
Raute,['Reutlein']
Rhombus,['Rhombuslein']
Rid,"['Ridschelein', 'Ridscherlein', 'Waagridschelein']"
riechen,['Riecherlein']
Riefe,"['Riefchen', 'Riefelein', 'Rieflein', 'Rieftlein']"
Riegel,['Riegelein']
Riffel,['Riffelein']
Rig,['Riglein']
Rind,['Rindlein']
Rippe,"['Rippchen', 'Rippel', 'Ripplein', 'Rippsel', 'Schokoladeripplein']"
ritzen,"['Ritzelein', 'Ritzerlein']"
Ritz,['Ritzlein']
Strauß,"['Rosmarinsträußchen', 'Schmeckersträußlein']"
Stengel,"['Rosmarinstängelein', 'Stängelein']"
Rowdy,['Rowlein']
ruchen,['Ruchel']
Rugel,['Rugerl']
Rülp,"['Rulpel', 'Rölpel']"
Rumäne,['Rumanski']
Rummelse,['Rummelslein']
Runkel,['Runkelein']
ruschen,"['Ruschel', 'Ruschelbuschel', 'Ruschlein', 'Stadtruspel']"
Russe,"['Russki', 'Russlein']"
Ruß,"['Rußel', 'Rußlein']"
Raude,"['Räudel', 'Räudhammel']"
Rausch,"['Räuschchen', 'Räuschel', 'Räuschlein']"
Rocken,['Röckelein']
Rost_2,['Röstlein']
Rübe,"['Rübelein', 'Rüblein']"
Rufe,['Rüftlein']
rühren,"['Rührknödelein', 'Rührlein', 'Rührsieblein']"
rund,['Ründlein']
rüsen,"['Rüssel', 'Rüsselein', 'Saugrüssel']"
Rüssel,"['Rüsslein', 'Saurüsselein', 'Säurüsselein']"
Rute,"['Rütlein', 'Weiherrütlein']"
Saft,"['Saftel', 'Säftel', 'Säftlein']"
Ursula,"['Sagursel', 'Streitursel', 'Urselein']"
Salon,['Salonchen']
Salz,"['Salzbrügelein', 'Salzdüppchen', 'Salzdüppel', 'Salzgrüblein', 'Salzkipplein']"
Kürbe,"['Salzkürbelein', 'Salzkürblein']"
streuen,"['Salzstreuerlein', 'Schnittlingstreusel', 'Streusel', 'Streuselein']"
Sange,"['Sangel', 'Sangelein', 'Sanglein', 'Sängelein', 'Sänglein']"
nett,['Sasonettelein']
Sasser,['Sasserlein']
Satureja,['Satteri']
saugen,"['Saugelein', 'Saugerlein', 'Saugi', 'Saugschweinel', 'Säugerlein']"
säumen,"['Saumel', 'Saumelein', 'Saumerlein', 'Säumerlein', 'Säumseele']"
sausen,"['Sauserlein', 'Sauslein', 'Säusel']"
Auge,"['Sauäugelein', 'Sauäuglein', 'Schweinsäugelein', 'Schweinsäuglein', 'Schweinäuglein', 'Säuäugelein', 'Säuäuglein', 'Äugelein', 'Äuglein']"
schaben,"['Schaberlein', 'Teigschaberl', 'Teigschaberlein', 'Teigschäberlein']"
Schachtel,"['Schachtelein', 'Schachterl', 'Schuhcremeschachtelein', 'Schuhputzschachtelein', 'Schuhschachtelein', 'Schuhwichsschachtelein', 'Schächtelein', 'Stiefelwichsschächtelein', 'Wichsschachtelein', 'Wichsschachterl', 'Wichsschächtelein', 'Zündhölzleinschachtlein']"
Euter,['Schafeuterlein']
Schakower,['Schakowerlein']
Scham,['Schamschübelein']
Gendarm,['Schandi']
Schanze,"['Schanzel', 'Schanzensäulein', 'Schanzlein', 'Schänzlein']"
Scharnier,"['Scharnierlein', 'Waagscharnierel', 'Waagscharnierlein', 'Wagenscharnierlein']"
Schaub,"['Schaublein', 'Schäubelein', 'Schäublein', 'Strohschaublein', 'Strohschäublein']"
Schaukel,['Schaukelein']
Schecke,"['Scheckel', 'Schecklein']"
schal,['Scheele']
Schenkel,"['Schenkelein', 'Waagschenkelein', 'Waagschenkerl', 'Waagschenkerlein']"
schepp,['Scheppelein']
scheren,['Schererei']
Schermitze,['Schermitzel']
Scherz,"['Scherzel', 'Scherzlein']"
scheuern,['Scheuerteufel']
schicker,['Schickerlein']
Schickse,"['Schicksel', 'Schickslein', 'Stadtschickslein']"
Schiefer,['Schieferlein']
Schimmel,['Schimmelein']
schimpfen,['Schimpferei']
Schindel,"['Schindelein', 'Schindlein']"
schinden,['Schinderei']
richten,['Schiri']
schlabbern,['Schlabberlein']
schlafen,"['Schlaferlein', 'Schläferlein']"
schlanken,"['Schlankel', 'Schlankelein', 'Stadtschlankel']"
Schlauch,"['Schlauchi', 'Schläuchlein']"
schlau,['Schlauerlein']
Schlawiner,['Schlawinerlein']
Schlafittich,"['Schlawittchen', 'Schlawittlein']"
Schlehe,"['Schlehelein', 'Schlehlein']"
Schleier,['Schleierlein']
Schleiße,['Schleißerei']
schlenkern,['Schlenkerlein']
schleppen,['Schleppetslein']
Schlesier,['Schlesingerlein']
Schleuder,"['Schleuderlein', 'Steinschleuderlein']"
schliefen,"['Schliefelein', 'Schlieferlein']"
schlimm,['Schlimmel']
Schlingel,['Schlingelein']
Schlippe,['Schlippchen']
stützen,['Schlittenstützel']
Salomon,['Schlomel']
schlummern,['Schlummerlein']
schlamp,['Schlumpel']
schluren,"['Schluri', 'Schlüri']"
Schlotz,['Schlutzeri']
schlurfen,['Schlärfel']
schlatzen,['Schlätzlein']
Schlauder,['Schläuderlein']
Schlaufe,['Schläuflein']
Schlot,['Schlötlein']
Schlutte,['Schlüttlein']
schmächtig,"['Schmachtläpplein', 'Schmächtelein']"
schmal,['Schmalelein']
Schmalz,"['Schmalzelein', 'Schmalzerlein', 'Schmei', 'Schmälzlein']"
schmarotzen,['Schmarotzerlein']
Weifen,['Schmarrerwaffel']
schmatzen,"['Schmatzelein', 'Schmatzerl', 'Schmatzerlein', 'Schmatzlein', 'Schmätzel', 'Schmätzelein', 'Schmätzerlein', 'Schmätzlein']"
Schmauch,['Schmauchelein']
Schmied,['Schmiedlein']
Schmunk,['Schmünkelein']
Schnake,"['Schnakenpipperschen', 'Schnaki', 'Schnaubenhäusel', 'Schnäklein']"
Schnappe,"['Schnapflein', 'Schnappel', 'Schnappelein', 'Schnäppelein']"
Bast,"['Schnappbastel', 'Schnitzbastel', 'Schuhbastel']"
schnappen,"['Schnapperlein', 'Schnipperlein', 'Schnäpperlein']"
schnattern,"['Schnatterei', 'Schnatterlein']"
Schnaube,"['Schnaublein', 'Schnaufelein', 'Schnäublein', 'Schnäupflein']"
schnaufen,"['Schnauferlein', 'Schnäufterlein', 'Verschnauferlein']"
schaufel,['Schneeschäufelein']
Wolke,['Schneewölklein']
schnicken,['Schnicksel']
schniefen,['Schnieberitzlein']
schnarchen,['Schnorchel']
Schnotzen,['Schnotzel']
schnuck,"['Schnuckel', 'Schnuckelchen', 'Schnuckelein', 'Schnuckerl', 'Schnuckerlein', 'Schnucki', 'Schnuckilein', 'Schuckilein']"
schnüffeln,"['Schnuffel', 'Schnüffel']"
schnurz,['Schnurzi']
Schnute,"['Schnutlein', 'Schnütel', 'Schnütlein']"
Schnatze,"['Schnutzel', 'Schnützel']"
Schnude,"['Schnödel', 'Schnüdel', 'Schnüdelein', 'Schnüdlein', 'Wurstschnüdel']"
schnurkeln,['Schnürkel']
schnurren,['Schnürrlein']
Schnüss,['Schnüssel']
schocken,"['Schockel', 'Schockelein']"
Schokolade,['Schokoladenripplein']
Schoppen,"['Schopplein', 'Schöpplein']"
Schote,['Schotelein']
schrackeln,['Schrackel']
schreiten,['Schreitel']
Schrenze,['Schrenzlein']
Schretzel,['Schretzelein']
Schrolle,['Schrolli']
Schrot,"['Schrotbrenklein', 'Schrötel', 'Schrötlein']"
schrubben,"['Schrubbteufel', 'Schrübbel']"
schrumpeln,['Schrumpel']
schroh,['Schröhel']
Ort,"['Schuhortel', 'Schuhörtel', 'Schuhörtlein', 'Schustersortel', 'Schustersörtlein', 'Schusterörtlein', 'Örtel', 'Örtlein']"
Schule,['Schulschwänzerlein']
Vesper,"['Schulvesperlein', 'Vesperlein']"
schummeln,['Schummel']
Schuss,"['Schussbartel', 'Schussel', 'Schusslein', 'Schüsslein']"
Schusser,"['Schusserlein', 'Schüsserlein']"
schwach,['Schwachelein']
Schwadron,['Schwadroniererei']
Schwalbe,"['Schwalbchen', 'Schwälblein']"
schwappen,['Schwappel']
Sweater,['Schwedelein']
Schwefel,"['Schwefelein', 'Schwefellein']"
Schweiz,['Schweizerlein']
Schweiß,['Schweißlein']
Schwester,['Schwesterlein']
schwetzeln,['Schwetzel']
schwimmen,['Schwimmerlein']
schwingen,"['Schwingel', 'Schwinglein']"
Schwips,"['Schwipschen', 'Schwipsel', 'Schwipslein']"
schwätzen,['Schwätzerei']
Schart,['Schärtlein']
schön,"['Schönelein', 'Schönerlein', 'Schöneslein', 'Tausendschönlein']"
schürgen,"['Schörgel', 'Schürgel']"
Schurz,['Schürzenbändlein']
Schütze,['Schützlein']
Weste,['Sechswestenwaffel']
Anna,['Seichannel']
Christine,['Seichchristel']
Seidel,['Seidlein']
Sellerie,['Sellerlein']
senken,['Senkel']
Warze,"['Sensenwarzel', 'Warzel', 'Wärzel', 'Wärzelein', 'Wärzlein']"
Serviette,"['Serviettelein', 'Serviettlein']"
Sex,['Sexappeal']
sieben,"['Siebenerlei', 'Siebenerlein', 'Siebensäcklein']"
sieben (Zahl),['Siebenmeilenstiefel']
siffeln,['Siffel']
singen,['Singerlein']
sitzen,['Sitzlein']
Spross,['Sommersprössel']
Spachtel,['Spachtelein']
Spaghetti,['Spaghettinudel']
Spanier,['Spanakel']
Spange,"['Spangel', 'Spangelein']"
Span,"['Spanlein', 'Spänlein']"
Speck,"['Speckelein', 'Speckkartoffel', 'Specklein']"
Speiche,['Speichen']
Speise,['Speislein']
Spalt,"['Speltelein', 'Spelterlein', 'Spältelein', 'Spälterlein']"
Spenzer,['Spenzerlein']
Sperenzien,"['Sperenzchen', 'Sperenzel', 'Sperenzlein']"
Spezi,['Spezel']
Spiegel,['Spiegelein']
fechten,['Spiegelfechterei']
Spilling,"['Spillchen', 'Spindel']"
Spindel,"['Spindelein', 'Spinndelein']"
spinnen,"['Spinnelein', 'Spinneslein']"
weben,['Spinnwebel']
